OID_,id,status,lon,lat,z,requestDate,installDate,roofAccess,notes,name,neighborhood,boroughCode,borough,neighborhoodCode
476,5243,Installed,-73.948833100000002,40.671793500000000,44,1579652844465.000000000000000,1584331200000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
477,5255,Installed,-73.964060899999993,40.673655699999998,64,1579828660591.000000000000000,1581224400000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
478,5276,Installed,-73.925763699999990,40.682955600000000,28,1580087130452.000000000000000,1608958800000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
479,5283,Installed,-73.951105999999996,40.689587000000003,29,1580182459028.000000000000000,1580878800000.000000000000000,true,hub Omni + wAP 60G,Nostrand,Bedford-Stuyvesant,3,Brooklyn,169
480,5300,Installed,-73.991990200000004,40.659760299999988,43,1580351769277.000000000000000,1582520400000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
481,5301,Installed,-73.958721400000002,40.654744200000003,31,1580360361211.000000000000000,1583985600000.000000000000000,true,,,Flatbush,3,Brooklyn,199
482,5305,Installed,-73.955428999999995,40.623646999999998,27,1580413963844.000000000000000,1580792400000.000000000000000,true,,,Midwood,3,Brooklyn,222
483,5307,Installed,-73.912386999999995,40.687703700000000,23,1580428083442.000000000000000,1582434000000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
484,5327,Installed,-73.943192099999990,40.672395999999999,43,1580602422558.000000000000000,1584417600000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
485,5328,Installed,-73.918159000000003,40.676151999999988,40,1580602993471.000000000000000,1641704400000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
486,5331,Installed,-73.964060899999993,40.673655699999998,64,1580660584662.000000000000000,1581224400000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
487,5344,Installed,-73.965348499999990,40.676647299999999,56,1580747480439.000000000000000,1567569600000.000000000000000,true,Omni,,Prospect Heights,3,Brooklyn,175
488,5351,Installed,-73.936908599999995,40.691397599999988,31,1580769178412.000000000000000,1583899200000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
489,5366,Installed,-73.928473299999993,40.697248199999997,27,1581015735472.000000000000000,1583643600000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
490,5420,Installed,-73.998450399999996,40.659662900000001,21,1581722209967.000000000000000,1592280000000.000000000000000,false,Omni,,Sunset Park,3,Brooklyn,193
491,5421,Installed,-73.930918899999995,40.683796000000001,28,1581733180757.000000000000000,1637730000000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
492,5451,Installed,-73.913128399999991,40.680186900000002,33,1582131240377.000000000000000,1584158400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
493,5473,Installed,-73.981745000000004,40.668334000000002,43,1582321850702.000000000000000,1607230800000.000000000000000,false,Omni only,,Park Slope,3,Brooklyn,179
494,5501,Installed,-73.944390799999994,40.691627699999998,28,1582578535545.000000000000000,1617595200000.000000000000000,false,omni only,,Bedford-Stuyvesant,3,Brooklyn,169
495,5520,Installed,-73.978251599999993,40.729865699999998,45,1582775543960.000000000000000,1583384400000.000000000000000,false,,,Stuyvesant Town,1,Manhattan,121
496,5547,Installed,-73.994561599999997,40.717100100000003,35,1583003049779.000000000000000,1607230800000.000000000000000,true,,,Chinatown,1,Manhattan,138
497,5578,Installed,-74.001515900000001,40.655499900000002,16,1583325968419.000000000000000,1606021200000.000000000000000,true,Omni only,,Sunset Park,3,Brooklyn,193
498,5581,Installed,-73.946078000000000,40.728026000000000,8,1583356337548.000000000000000,1597291200000.000000000000000,true,Omni only,,Greenpoint,3,Brooklyn,123
499,5587,Installed,-73.919802700000005,40.689678099999988,25,1583435011804.000000000000000,1604466000000.000000000000000,true,,,Bushwick,4,Brooklyn,157
500,5588,Installed,-73.919802700000005,40.689678099999988,25,1583440739893.000000000000000,1598155200000.000000000000000,false,Omni,,Bushwick,4,Brooklyn,157
501,5635,Installed,-73.955202999999997,40.680168999999999,35,1583956413447.000000000000000,1584158400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
502,5639,Installed,-73.989871199999996,40.713064199999998,23,1584020811401.000000000000000,1609045200000.000000000000000,true,Omni,,Lower East Side,1,Manhattan,137
503,5671,Installed,-73.998688799999996,40.712525999999997,26,1584297033423.000000000000000,1615611600000.000000000000000,false,Omni,,Civic Center,1,Manhattan,140
504,5673,Installed,-73.955247200000002,40.694219900000000,37,1584297112973.000000000000000,1607058000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
505,5682,Installed,-73.980556000000007,40.675448000000003,39,1584331029672.000000000000000,1604466000000.000000000000000,true,,,Park Slope,3,Brooklyn,179
506,5686,Installed,-73.962722700000000,40.662097400000000,47,1584358442165.000000000000000,1617854400000.000000000000000,true,Omni,,Prospect-Lefferts Gardens,3,Brooklyn,187
507,5695,Installed,-73.964060899999993,40.673655699999998,64,1584400170825.000000000000000,1601697600000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
508,5712,Installed,-73.954691999999994,40.736829999999998,22,1584535526713.000000000000000,1622779200000.000000000000000,true,hub Omni + sector,Clay,Greenpoint,3,Brooklyn,123
509,5734,Installed,-73.967035999999993,40.634763000000000,29,1584726725635.000000000000000,1588478400000.000000000000000,true,wired,,Flatbush,3,Brooklyn,199
510,5790,Installed,-73.979986499999995,40.687984399999998,37,1585416926829.000000000000000,1585713600000.000000000000000,false,,,Fort Greene,3,Brooklyn,163
511,5797,Installed,-73.952440499999994,40.680005500000000,34,1585589980046.000000000000000,1604293200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
512,5806,Installed,-74.012840999999995,40.677625999999997,16,1585688437455.000000000000000,1586836800000.000000000000000,true,Omni,,Red Hook,3,Brooklyn,178
513,5812,Installed,-73.980952500000001,40.728736099999999,26,1585772649609.000000000000000,1650859200000.000000000000000,true,,,East Village,1,Manhattan,127
514,5813,Installed,-73.968041800000009,40.707491399999988,58,1585773033089.000000000000000,1585713600000.000000000000000,true,,,Williamsburg,4,Brooklyn,145
515,5833,Installed,-73.983491999999998,40.724270500000003,21,1586045368421.000000000000000,1594612800000.000000000000000,true,Omni only,,East Village,1,Manhattan,127
516,5851,Installed,-73.964060899999993,40.673655699999998,64,1586361137810.000000000000000,1601697600000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
517,5854,Installed,-73.924731999999992,40.698560200000003,27,1586366351752.000000000000000,1586750400000.000000000000000,true,SXT,,Bushwick,4,Brooklyn,157
518,5863,Installed,-73.921813999999998,40.688257000000000,24,1586550246892.000000000000000,1589947200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
519,5888,Installed,-73.943192099999990,40.672395999999999,42,1586968816364.000000000000000,1606539600000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
520,5916,Installed,-73.939747999999994,40.696078999999997,96,1587426459906.000000000000000,1619496000000.000000000000000,true,Hub,Vernon,Bedford-Stuyvesant,3,Brooklyn,169
521,5920,Installed,-73.988287099999994,40.717363400000004,50,1587470661054.000000000000000,1592971200000.000000000000000,false,Omni,,Lower East Side,1,Manhattan,137
522,5933,Installed,-73.921884399999996,40.708457199999998,28,1587570025075.000000000000000,1595044800000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
523,5947,Installed,-73.930953299999999,40.697292399999988,30,1587848313911.000000000000000,1588392000000.000000000000000,true,Omni-only,,Bushwick,4,Brooklyn,157
524,5965,Installed,-73.992933999999991,40.606661000000003,30,1588108481098.000000000000000,1597723200000.000000000000000,true,hub Omni + sectors,Bensonhurst,Bensonhurst,3,Brooklyn,237
525,5975,Installed,-73.995929699999991,40.711632100000003,25,1588365736239.000000000000000,1590292800000.000000000000000,true,,,Two Bridges,1,Manhattan,146
526,5980,Installed,-73.958682899999999,40.733243799999997,14,1588397471752.000000000000000,1588910400000.000000000000000,true,Omni only,,Greenpoint,3,Brooklyn,123
527,5989,Installed,-73.997067099999995,40.661107899999998,29,1588623734917.000000000000000,1609045200000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
528,6002,Installed,-73.915946800000000,40.682238400000003,27,1588799918691.000000000000000,1588910400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
529,6003,Installed,-73.964060899999993,40.673655699999998,64,1588804012279.000000000000000,1601697600000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
530,6004,Installed,-73.983485000000002,40.721097299999997,29,1588814727764.000000000000000,1588824000000.000000000000000,true,Omni,,Lower East Side,1,Manhattan,137
531,6009,Installed,-73.981446599999998,40.729303700000003,23,1588897702230.000000000000000,1591588800000.000000000000000,false,Omni,,East Village,1,Manhattan,127
532,6012,Installed,-73.929965899999999,40.697076000000003,26,1588905250124.000000000000000,1594094400000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
533,6019,Installed,-73.920746100000002,40.685553499999997,18,1589002193033.000000000000000,1589515200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
534,6022,Installed,-73.991840999999994,40.659149599999999,44,1589063271683.000000000000000,1592107200000.000000000000000,true,Omni only,,Sunset Park,3,Brooklyn,193
535,6051,Installed,-73.966190999999995,40.675618999999998,51,1589427751153.000000000000000,1590552000000.000000000000000,true,Omni,,Prospect Heights,3,Brooklyn,175
536,6066,Installed,-73.929965899999999,40.697076000000003,26,1589588653400.000000000000000,1652846400000.000000000000000,true,,,Bushwick,4,Brooklyn,157
537,6071,Installed,-73.983456000000004,40.729582000000001,23,1589642050700.000000000000000,1617422400000.000000000000000,true,Omni+sxt,,East Village,1,Manhattan,127
538,6087,Installed,-73.996016999999995,40.660811000000002,16,1589824039424.000000000000000,1590897600000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
539,6108,Installed,-73.951428600000000,40.688515600000002,31,1590119015785.000000000000000,1607317200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
540,6169,Installed,-73.958326299999996,40.654856500000001,41,1590971532225.000000000000000,1594180800000.000000000000000,true,,,Flatbush,3,Brooklyn,199
541,6182,Installed,-73.995410999999990,40.720166900000002,34,1591223272655.000000000000000,1591588800000.000000000000000,true,,,Nolita,1,Manhattan,130
542,6192,Installed,-73.937662699999990,40.691269499999997,25,1591325176056.000000000000000,,false,,,Bedford-Stuyvesant,3,Brooklyn,169
543,6219,Installed,-73.948817499999990,40.673563299999998,42,1591629186856.000000000000000,1608440400000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
544,6230,Installed,-73.943192099999990,40.672395999999999,42,1591719418014.000000000000000,1606539600000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
545,6248,Installed,-73.925556999999998,40.698706100000003,22,1591973084796.000000000000000,1638334800000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
546,6267,Installed,-73.934379499999991,40.679029499999999,43,1592242797355.000000000000000,1595304000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
547,6268,Installed,-73.930551499999993,40.680846099999997,32,1592250995617.000000000000000,1602302400000.000000000000000,false,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
548,6274,Installed,-73.993122799999995,40.714678300000003,32,1592260423731.000000000000000,1595736000000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
549,6283,Installed,-73.949046799999991,40.668598799999998,50,1592319615338.000000000000000,1592280000000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
550,6308,Installed,-73.914093999999992,40.683121000000000,25,1592663844776.000000000000000,1602907200000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
551,6311,Installed,-73.981325999999996,40.727684500000002,20,1592700514483.000000000000000,1594180800000.000000000000000,true,Omni,,East Village,1,Manhattan,127
552,6328,Installed,-73.921937000000000,40.708373000000002,23,1592929237458.000000000000000,1595044800000.000000000000000,true,,,Bushwick,4,Brooklyn,157
553,6342,Installed,-73.996938000000000,40.713099000000000,30,1593112017645.000000000000000,1594958400000.000000000000000,true,,,Chinatown,1,Manhattan,138
554,6354,Installed,-73.989545399999997,40.723926700000000,29,1593185202116.000000000000000,1596686400000.000000000000000,true,,,East Village,1,Manhattan,127
555,6363,Installed,-73.997988999999990,40.658839700000001,20,1593267748095.000000000000000,1603252800000.000000000000000,false,Omni only,,Sunset Park,3,Brooklyn,193
556,6381,Installed,-73.960343499999993,40.694327400000013,28,1593535587445.000000000000000,1593489600000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
557,6385,Installed,-73.936339099999998,40.696970299999997,32,1593590170393.000000000000000,1609131600000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
558,6414,Installed,-73.996374099999997,40.720973099999988,32,1593978141398.000000000000000,1605934800000.000000000000000,true,Omni,,Nolita,1,Manhattan,130
559,6450,Installed,-73.995317799999995,40.660410400000004,29,1594318188762.000000000000000,1634529600000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
560,6466,Installed,-73.936752499999997,40.692665699999999,30,1594481296250.000000000000000,1594958400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
561,6467,Installed,-73.936752499999997,40.692665699999999,30,1594481845967.000000000000000,1594958400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
562,6491,Installed,-73.955520199999995,40.672168800000001,46,1594677284487.000000000000000,1595822400000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
563,6565,Installed,-73.986232000000001,40.678066000000001,18,1595246551179.000000000000000,1629864000000.000000000000000,true,Omni,,Gowanus,3,Brooklyn,177
564,6570,Installed,-73.908230300000000,40.696091600000003,28,1595269997769.000000000000000,1601006400000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
565,6571,Installed,-73.988902699999997,40.661632200000000,54,1595271470580.000000000000000,1595822400000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
566,6581,Installed,-73.951112999999992,40.686557000000001,34,1595417984301.000000000000000,1596254400000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
567,6610,Installed,-73.950792199999995,40.705523100000001,30,1595819476043.000000000000000,1600747200000.000000000000000,true,,,Williamsburg,4,Brooklyn,145
568,6617,Installed,-73.958326299999996,40.654856500000001,41,1595948064081.000000000000000,1599710400000.000000000000000,true,,,Flatbush,3,Brooklyn,199
569,6618,Installed,-73.947889500000002,40.687465400000001,26,1595950869424.000000000000000,1602129600000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
570,6622,Installed,-73.992696999999993,40.659883699999988,39,1595968173675.000000000000000,1656648000000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
571,6623,Installed,-73.993665999999990,40.660365200000001,33,1595968253850.000000000000000,1637125200000.000000000000000,true,Omni only,,Sunset Park,3,Brooklyn,193
572,6625,Installed,-73.992678900000001,40.659819300000002,39,1595968326111.000000000000000,1656648000000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
573,6643,Installed,-73.990535999999992,40.715299000000002,27,1596081361528.000000000000000,1598328000000.000000000000000,true,Omni only,,Chinatown,1,Manhattan,138
574,6657,Installed,-73.996938000000000,40.713099000000000,30,1596221653358.000000000000000,1606971600000.000000000000000,true,,,Chinatown,1,Manhattan,138
